3205199	0
3205200	0
3205201	0
3205202	0
3205203	0
3205204	0
3205205	0
3205206	0
3205207	0
3205208	0
3205209	0
3205210	0
3205211	0
3205212	0
3205213	0
3205214	0
3205215	0
3205216	0
3205217	0
3205218	0
3205219	0
3205220	0
3205221	0
3205222	0
3205223	0
3205224	0
3205225	0
3205226	0
3205227	0
3205228	0
3205229	0
3205230	0
3205231	0
3205232	0
3205233	0
3205234	0
3205235	0
3205236	0
3205237	0
3205238	0
3205239	0
3205240	0
3205241	0
3205242	0
3205243	0
3205244	0
3205245	0
3205246	0
3205247	0
3205248	0
3205249	0
3205250	0
3205251	0
3205252	0
3205253	0
3205254	0
3205255	0
3205256	0
3205257	0
3205258	0
3205259	0
3205260	0
3205261	0
3205262	0
3205263	0
3205264	0
3205265	0
3205266	0
3205267	0
3205268	0
3205269	0
3205270	0
3205271	0
3205272	0
3205273	0
3205274	0
3205275	0
3205276	0
3205277	0
3205278	0
3205279	0
3205280	0
3205281	0
3205282	0
3205283	0
3205284	0
3205285	0
3205286	0
3205287	0
3205288	0
3205289	0
3205290	0
3205291	0
3205292	0
3205293	0
3205294	0
3205295	0
3205296	0
3205297	0
3205298	0
3205299	0
3205300	0
3205301	0
3205302	0
3205303	0
3205304	0
3205305	0
3205306	0
3205307	0
3205308	0
3205309	0
3205310	0
3205311	0
3205312	0
3205313	0
3205314	0
3205315	0
3205316	0
3205317	0
3205318	0
3205319	0
3205320	0
3205321	0
3205322	0
3205323	0
3205324	0
3205325	0
3205326	0
3205327	0
3205328	0
3205329	0
3205330	0
3205331	0
3205332	0
3205333	0
3205334	0
3205335	0
3205336	0
3205337	0
3205338	0
3205339	0
3205340	0
3205341	0
3205342	0
3205343	0
3205344	0
3205345	0
3205346	0
3205347	0
3205348	0
3205349	0
3205350	0
3205351	0
3205352	0
3205353	0
3205354	0
3205355	0
3205356	0
3205357	0
3205358	0
3205359	0
3205360	0
3205361	0
3205362	0
3205363	0
3205364	0
3205365	0
3205366	0
3205367	0
3205368	0
3205369	0
3205370	0
3205371	0
3205372	0
3205373	0
3205374	0
3205375	0
3205376	0
3205377	0
3205378	0
3205379	0
3205380	0
3205381	0
3205382	0
3205383	0
3205384	0
3205385	0
3205386	0
3205387	0
3205388	0
3205389	0
3205390	0
3205391	0
3205392	0
3205393	0
3205394	0
3205395	0
3205396	0
3205397	0
3205398	0
3205399	0
3205400	0
3205401	0
3205402	0
3205403	0
3205404	0
3205405	0
3205406	0
3205407	0
3205408	0
3205409	0
3205410	0
3205411	0
3205412	0
3205413	0
3205414	0
3205415	0
3205416	0
3205417	0
3205418	0
3205419	0
3205420	0
3205421	0
3205422	0
3205423	0
3205424	0
3205425	0
3205426	0
3205427	0
3205428	0
3205429	0
3205430	0
3205431	0
3205432	0
3205433	0
3205434	0
3205435	0
3205436	0
3205437	0
3205438	0
3205439	0
3205440	0
3205441	0
3205442	0
3205443	0
3205444	0
3205445	0
3205446	0
3205447	0
3205448	0
3205449	0
3205450	0
3205451	0
3205452	0
3205453	0
3205454	0
3205455	0
3205456	0
3205457	0
3205458	0
3205459	0
3205460	0
3205461	0
3205462	0
3205463	0
3205464	0
3205465	0
3205466	0
3205467	0
3205468	0
3205469	0
3205470	0
3205471	0
3205472	0
3205473	0
3205474	0
3205475	0
3205476	0
3205477	0
3205478	0
3205479	0
3205480	0
3205481	0
3205482	0
3205483	0
3205484	0
3205485	0
3205486	0
3205487	0
3205488	0
3205489	0
3205490	0
3205491	0
3205492	0
3205493	0
3205494	0
3205495	0
3205496	0
3205497	0
3205498	0
3205499	0
3205500	0
3205501	0
3205502	0
3205503	0
3205504	0
3205505	0
3205506	0
3205507	0
3205508	0
3205509	0
3205510	0
3205511	0
3205512	0
3205513	0
3205514	0
3205515	0
3205516	0
3205517	0
3205518	0
3205519	0
3205520	0
3205521	0
3205522	0
3205523	0
3205524	0
3205525	0
3205526	0
3205527	0
3205528	0
3205529	0
3205530	0
3205531	0
3205532	0
3205533	0
3205534	0
3205535	0
3205536	0
3205537	0
3205538	0
3205539	0
3205540	0
3205541	0
3205542	0
3205543	0
3205544	0
3205545	0
3205546	0
3205547	0
3205548	0
3205549	0
3205550	0
3205551	0
3205552	0
3205553	0
3205554	0
3205555	0
3205556	0
3205557	0
3205558	0
3205559	0
3205560	0
3205561	0
3205562	0
3205563	0
3205564	0
3205565	0
3205566	0
3205567	0
3205568	0
3205569	0
3205570	0
3205571	0
3205572	0
3205573	0
3205574	0
3205575	0
3205576	0
3205577	0
3205578	0
3205579	0
3205580	0
3205581	0
3205582	0
3205583	0
3205584	0
3205585	0
3205586	0
3205587	0
3205588	0
3205589	0
3205590	0
3205591	0
3205592	0
3205593	0
3205594	0
3205595	0
3205596	0
3205597	0
3205598	0
3205599	0
3205600	0
3205601	0
3205602	0
3205603	0
3205604	0
3205605	0
3205606	0
3205607	0
3205608	0
3205609	0
3205610	0
3205611	0
3205612	0
3205613	0
3205614	0
3205615	0
3205616	0
3205617	0
3205618	0
3205619	0
3205620	0
3205621	0
3205622	0
3205623	0
3205624	0
3205625	0
3205626	0
3205627	0
3205628	0
3205629	0
3205630	0
3205631	0
3205632	0
3205633	0
3205634	0
3205635	0
3205636	0
3205637	0
3205638	0
3205639	0
3205640	0
3205641	0
3205642	0
3205643	0
3205644	0
3205645	0
3205646	0
3205647	0
3205648	0
3205649	0
3205650	0
3205651	0
3205652	0
3205653	0
3205654	0
3205655	0
3205656	0
3205657	0
3205658	0
3205659	0
3205660	0
3205661	0
3205662	0
3205663	0
3205664	0
3205665	0
3205666	0
3205667	0
3205668	0
3205669	0
3205670	0
3205671	0
3205672	0
3205673	0
3205674	0
3205675	0
3205676	0
3205677	0
3205678	0
3205679	0
3205680	0
3205681	0
3205682	0
3205683	0
3205684	0
3205685	0
3205686	0
3205687	0
3205688	0
3205689	0
3205690	0
3205691	0
3205692	0
3205693	0
3205694	0
3205695	0
3205696	0
3205697	0
3205698	0
3205699	0
3205700	0
3205701	0
3205702	0
3205703	0
3205704	0
3205705	0
3205706	0
3205707	0
3205708	0
3205709	0
3205710	0
3205711	0
3205712	0
3205713	0
3205714	0
3205715	0
3205716	0
3205717	0
3205718	0
3205719	0
3205720	0
3205721	0
3205722	0
3205723	0
3205724	0
3205725	0
3205726	0
3205727	0
3205728	0
3205729	0
3205730	0
3205731	0
3205732	0
3205733	0
3205734	0
3205735	0
3205736	0
3205737	0
3205738	0
3205739	0
3205740	0
3205741	0
3205742	0
3205743	0
3205744	0
3205745	0
3205746	0
3205747	0
3205748	0
3205749	0
3205750	0
3205751	0
3205752	0
3205753	0
3205754	0
3205755	0
3205756	0
3205757	0
3205758	0
3205759	0
3205760	0
3205761	0
3205762	0
3205763	0
3205764	0
3205765	0
3205766	0
3205767	0
3205768	0
3205769	0
3205770	0
3205771	0
3205772	0
3205773	0
3205774	0
3205775	0
3205776	0
3205777	0
3205778	0
3205779	0
3205780	0
3205781	0
3205782	0
3205783	0
3205784	0
3205785	0
3205786	0
3205787	0
3205788	0
3205789	0
3205790	0
3205791	0
3205792	0
3205793	0
3205794	0
3205795	0
3205796	0
3205797	0
3205798	0
3205799	0
3205800	0
3205801	0
3205802	0
3205803	0
3205804	0
3205805	0
3205806	0
3205807	0
3205808	0
3205809	0
3205810	0
3205811	0
3205812	0
3205813	0
3205814	0
3205815	0
3205816	0
3205817	0
3205818	0
3205819	0
3205820	0
3205821	0
3205822	0
3205823	0
3205824	0
3205825	0
3205826	0
3205827	0
3205828	0
3205829	0
3205830	0
3205831	0
3205832	0
3205833	0
3205834	0
3205835	0
3205836	0
3205837	0
3205838	0
3205839	0
3205840	2
3205841	2
3205842	2
3205843	2
3205844	2
3205845	2
3205846	2
3205847	2
3205848	2
3205849	2
3205850	3
3205851	3
3205852	3
3205853	3
3205854	3
3205855	3
3205856	3
3205857	3
3205858	3
3205859	3
3205860	3
3205861	3
3205862	3
3205863	3
3205864	3
3205865	3
3205866	3
3205867	3
3205868	3
3205869	3
3205870	3
3205871	3
3205872	3
3205873	3
3205874	3
3205875	3
3205876	1
3205877	1
3205878	1
3205879	1
3205880	1
3205881	1
3205882	1
3205883	1
3205884	1
3205885	1
3205886	1
3205887	1
3205888	1
3205889	1
3205890	1
3205891	1
3205892	1
3205893	1
3205894	1
3205895	1
3205896	1
3205897	1
3205898	1
3205899	1
3205900	1
3205901	1
3205902	1
3205903	1
3205904	1
3205905	1
3205906	1
3205907	1
3205908	1
3205909	1
3205910	1
3205911	1
3205912	1
3205913	1
3205914	1
3205915	1
3205916	1
3205917	1
3205918	1
3205919	1
3205920	1
3205921	1
3205922	1
3205923	1
3205924	1
3205925	0
3205926	0
3205927	0
3205928	0
3205929	0
3205930	0
3205931	0
3205932	0
3205933	0
3205934	0
3205935	0
3205936	0
3205937	0
3205938	0
3205939	0
3205940	0
3205941	0
3205942	0
3205943	0
3205944	0
3205945	0
3205946	0
3205947	0
3205948	0
3205949	0
3205950	0
3205951	0
3205952	0
3205953	0
3205954	0
3205955	0
3205956	0
3205957	0
3205958	0
3205959	0
3205960	0
3205961	0
3205962	0
3205963	0
3205964	0
3205965	0
3205966	0
3205967	0
3205968	0
3205969	0
3205970	0
3205971	0
3205972	0
3205973	0
3205974	0
3205975	0
3205976	0
3205977	0
3205978	0
3205979	0
3205980	0
3205981	0
3205982	0
3205983	1
3205984	1
3205985	1
3205986	1
3205987	1
3205988	1
3205989	1
3205990	1
3205991	1
3205992	1
3205993	1
3205994	1
3205995	1
3205996	1
3205997	1
3205998	1
3205999	1
3206000	1
3206001	1
3206002	1
3206003	1
3206004	1
3206005	1
3206006	1
3206007	1
3206008	1
3206009	1
3206010	1
3206011	1
3206012	1
3206013	1
3206014	1
3206015	1
3206016	1
3206017	1
3206018	1
3206019	1
3206020	1
3206021	1
3206022	1
3206023	1
3206024	1
3206025	1
3206026	1
3206027	1
3206028	1
3206029	1
3206030	1
3206031	1
3206032	1
3206033	1
3206034	1
3206035	1
3206036	1
3206037	1
3206038	1
3206039	1
3206040	1
3206041	1
3206042	1
3206043	1
3206044	1
3206045	1
3206046	1
3206047	1
3206048	1
3206049	1
3206050	1
3206051	1
3206052	1
3206053	1
3206054	1
3206055	1
3206056	1
3206057	1
3206058	0
3206059	0
3206060	0
3206061	0
3206062	0
3206063	0
3206064	0
3206065	0
3206066	0
3206067	0
3206068	0
3206069	0
3206070	0
3206071	0
3206072	0
3206073	0
3206074	0
3206075	0
3206076	0
3206077	0
3206078	0
3206079	0
3206080	0
3206081	0
3206082	0
3206083	0
3206084	0
3206085	0
3206086	0
3206087	0
3206088	0
3206089	0
3206090	0
3206091	0
3206092	0
3206093	0
3206094	0
3206095	0
3206096	0
3206097	0
3206098	0
3206099	0
3206100	0
3206101	0
3206102	0
3206103	0
3206104	0
3206105	0
3206106	0
3206107	0
3206108	0
3206109	0
3206110	0
3206111	0
3206112	0
3206113	0
3206114	0
3206115	0
3206116	0
3206117	0
3206118	0
3206119	0
3206120	0
3206121	0
3206122	0
3206123	0
3206124	0
3206125	0
3206126	0
3206127	0
3206128	0
3206129	0
3206130	0
3206131	0
3206132	0
3206133	0
3206134	0
3206135	0
3206136	0
3206137	0
3206138	0
3206139	0
3206140	0
3206141	0
3206142	0
3206143	0
3206144	0
3206145	0
3206146	0
3206147	0
3206148	0
3206149	0
3206150	0
3206151	0
3206152	0
3206153	0
3206154	0
3206155	0
3206156	0
3206157	0
3206158	0
3206159	0
3206160	0
3206161	0
3206162	0
3206163	0
3206164	0
3206165	0
3206166	0
3206167	0
3206168	0
3206169	0
3206170	0
3206171	0
3206172	0
3206173	0
3206174	0
3206175	0
3206176	0
3206177	0
3206178	0
3206179	0
3206180	0
3206181	0
3206182	0
3206183	0
3206184	0
3206185	0
3206186	0
3206187	0
3206188	0
3206189	0
3206190	0
3206191	0
3206192	0
3206193	0
3206194	0
3206195	0
3206196	0
3206197	0
3206198	0
3206199	0
3206200	0
3206201	0
3206202	0
3206203	0
3206204	0
3206205	0
3206206	0
3206207	0
3206208	0
3206209	0
3206210	0
3206211	0
3206212	0
3206213	0
3206214	0
3206215	0
3206216	0
3206217	0
3206218	0
3206219	1
3206220	1
3206221	1
3206222	1
3206223	1
3206224	1
3206225	1
3206226	1
3206227	1
3206228	2
3206229	2
3206230	2
3206231	2
3206232	2
3206233	2
3206234	2
3206235	2
3206236	2
3206237	2
3206238	2
3206239	2
3206240	2
3206241	2
3206242	2
3206243	2
3206244	2
3206245	2
3206246	2
3206247	2
3206248	2
3206249	2
3206250	2
3206251	2
3206252	2
3206253	2
3206254	2
3206255	1
3206256	1
3206257	1
3206258	1
3206259	1
3206260	1
3206261	1
3206262	1
3206263	1
3206264	1
3206265	0
3206266	0
3206267	0
3206268	0
3206269	0
3206270	0
3206271	0
3206272	0
3206273	0
3206274	0
3206275	0
3206276	0
3206277	0
3206278	0
3206279	0
3206280	0
3206281	0
3206282	0
3206283	0
3206284	0
3206285	0
3206286	0
3206287	0
3206288	0
3206289	0
3206290	0
3206291	0
3206292	0
3206293	0
3206294	0
3206295	0
3206296	0
3206297	0
3206298	0
3206299	0
3206300	0
3206301	0
3206302	0
3206303	0
3206304	0
3206305	0
3206306	0
3206307	0
3206308	0
3206309	0
3206310	0
3206311	0
3206312	0
3206313	0
3206314	0
3206315	0
3206316	0
3206317	0
3206318	0
3206319	0
3206320	0
3206321	0
3206322	0
3206323	0
3206324	0
3206325	0
3206326	0
3206327	0
3206328	0
3206329	0
3206330	0
3206331	0
3206332	0
3206333	0
3206334	0
3206335	0
3206336	0
3206337	0
3206338	0
3206339	0
3206340	0
3206341	0
3206342	0
3206343	0
3206344	0
3206345	0
3206346	0
3206347	0
3206348	0
3206349	0
3206350	0
3206351	0
3206352	0
3206353	0
3206354	0
3206355	0
3206356	0
3206357	0
3206358	0
3206359	0
3206360	0
3206361	0
3206362	0
3206363	0
3206364	0
3206365	0
3206366	0
3206367	0
3206368	0
3206369	0
3206370	0
3206371	0
3206372	0
3206373	0
3206374	0
3206375	0
3206376	0
3206377	0
3206378	0
3206379	0
3206380	0
3206381	0
3206382	0
3206383	0
3206384	0
3206385	0
3206386	0
3206387	0
3206388	0
3206389	0
3206390	0
3206391	0
3206392	0
3206393	0
3206394	0
3206395	0
3206396	0
3206397	0
3206398	0
3206399	0
3206400	0
3206401	0
3206402	0
3206403	0
3206404	0
3206405	0
3206406	0
3206407	0
3206408	0
3206409	0
3206410	0
3206411	0
3206412	0
3206413	0
3206414	0
3206415	0
3206416	0
3206417	0
3206418	0
3206419	0
3206420	0
3206421	0
3206422	0
3206423	0
3206424	0
3206425	0
3206426	0
3206427	0
3206428	0
3206429	0
3206430	0
3206431	0
3206432	0
3206433	0
3206434	0
3206435	0
3206436	0
3206437	0
3206438	0
3206439	0
3206440	0
3206441	0
3206442	0
3206443	0
3206444	0
3206445	0
3206446	0
3206447	0
3206448	0
3206449	0
3206450	0
3206451	0
3206452	0
3206453	0
3206454	0
3206455	0
3206456	0
3206457	0
3206458	0
3206459	0
3206460	0
3206461	0
3206462	0
3206463	0
3206464	0
3206465	0
3206466	0
3206467	0
3206468	0
3206469	0
3206470	0
3206471	0
3206472	0
3206473	0
3206474	0
3206475	0
3206476	0
3206477	0
3206478	0
3206479	0
3206480	0
3206481	0
3206482	0
3206483	0
3206484	0
3206485	0
3206486	0
3206487	0
3206488	0
3206489	0
3206490	0
3206491	0
3206492	0
3206493	0
3206494	0
3206495	0
3206496	0
3206497	0
3206498	0
3206499	0
3206500	0
3206501	0
3206502	0
3206503	0
3206504	0
3206505	0
3206506	0
3206507	0
3206508	0
3206509	0
3206510	0
3206511	0
3206512	0
3206513	0
3206514	0
3206515	0
3206516	0
3206517	0
3206518	0
3206519	0
3206520	0
3206521	0
3206522	0
3206523	0
3206524	0
3206525	0
3206526	0
3206527	0
3206528	0
3206529	0
3206530	0
3206531	0
3206532	0
3206533	0
3206534	0
3206535	0
3206536	0
3206537	0
3206538	0
3206539	0
3206540	0
3206541	0
3206542	0
3206543	0
3206544	0
3206545	0
3206546	0
3206547	0
3206548	0
3206549	0
3206550	0
3206551	0
3206552	0
3206553	0
3206554	0
3206555	0
3206556	0
3206557	0
3206558	0
3206559	0
3206560	0
3206561	0
3206562	0
3206563	0
3206564	0
3206565	0
3206566	0
3206567	0
3206568	0
3206569	0
3206570	0
3206571	0
3206572	0
3206573	0
3206574	0
3206575	0
3206576	0
3206577	0
3206578	0
3206579	0
3206580	0
3206581	0
3206582	0
3206583	0
3206584	0
3206585	0
3206586	0
3206587	0
3206588	0
3206589	0
3206590	0
3206591	0
3206592	0
3206593	0
3206594	0
3206595	0
3206596	0
3206597	0
3206598	0
3206599	0
3206600	0
3206601	0
3206602	0
3206603	0
3206604	0
3206605	0
3206606	0
3206607	0
3206608	0
3206609	0
3206610	0
3206611	0
3206612	0
3206613	0
3206614	0
3206615	0
3206616	0
3206617	0
3206618	0
3206619	0
3206620	0
3206621	0
3206622	0
3206623	0
3206624	0
3206625	0
3206626	0
3206627	0
3206628	0
3206629	0
3206630	0
3206631	0
3206632	0
3206633	0
3206634	0
3206635	0
3206636	0
3206637	0
3206638	0
3206639	0
3206640	0
3206641	0
3206642	0
3206643	0
3206644	0
3206645	0
3206646	0
3206647	0
3206648	0
3206649	0
3206650	0
3206651	0
3206652	0
3206653	0
3206654	0
3206655	0
3206656	0
3206657	0
3206658	0
3206659	0
3206660	0
3206661	0
3206662	0
3206663	0
3206664	0
3206665	0
3206666	0
3206667	0
3206668	0
3206669	0
3206670	0
3206671	0
3206672	0
3206673	0
3206674	0
3206675	0
3206676	0
3206677	0
3206678	0
3206679	0
3206680	0
3206681	0
3206682	0
3206683	0
3206684	0
3206685	0
3206686	0
3206687	0
3206688	0
3206689	0
3206690	0
3206691	0
3206692	0
3206693	0
3206694	0
3206695	0
3206696	0
3206697	0
3206698	0
3206699	0
3206700	0
3206701	0
3206702	0
3206703	0
3206704	0
3206705	0
3206706	0
3206707	0
3206708	0
3206709	0
3206710	0
3206711	0
3206712	0
3206713	0
3206714	0
3206715	0
3206716	0
3206717	0
3206718	0
3206719	0
3206720	0
3206721	0
3206722	0
3206723	0
3206724	0
3206725	0
3206726	0
3206727	0
3206728	0
3206729	0
3206730	0
3206731	0
3206732	0
3206733	0
3206734	0
3206735	0
3206736	0
3206737	0
3206738	0
3206739	0
3206740	0
3206741	0
3206742	0
3206743	0
3206744	0
3206745	0
3206746	0
3206747	0
3206748	0
3206749	0
3206750	0
3206751	0
3206752	0
3206753	0
3206754	0
3206755	0
3206756	0
3206757	0
3206758	0
3206759	0
3206760	0
3206761	0
3206762	0
3206763	0
3206764	0
3206765	0
3206766	0
3206767	0
3206768	0
3206769	0
3206770	0
3206771	0
3206772	0
3206773	0
3206774	0
3206775	0
3206776	0
3206777	0
3206778	0
3206779	0
3206780	0
3206781	0
3206782	0
3206783	0
3206784	0
3206785	0
3206786	0
3206787	0
3206788	0
3206789	0
3206790	0
3206791	0
3206792	0
3206793	0
3206794	0
3206795	0
3206796	0
3206797	0
3206798	0
3206799	0
3206800	0
3206801	0
3206802	0
3206803	0
3206804	0
3206805	0
3206806	0
3206807	0
3206808	0
3206809	0
3206810	0
3206811	0
3206812	0
3206813	0
3206814	0
3206815	0
3206816	0
3206817	0
3206818	0
3206819	0
3206820	0
3206821	0
3206822	0
3206823	0
3206824	0
3206825	0
3206826	0
3206827	0
3206828	0
3206829	0
3206830	0
3206831	0
3206832	0
3206833	0
3206834	0
3206835	0
3206836	0
3206837	0
3206838	0
3206839	0
3206840	0
3206841	0
3206842	0
3206843	0
3206844	0
3206845	0
3206846	0
3206847	0
3206848	0
3206849	0
3206850	0
3206851	0
3206852	0
3206853	0
3206854	0
3206855	0
3206856	0
3206857	0
3206858	0
3206859	0
3206860	0
3206861	0
3206862	0
3206863	0
3206864	0
3206865	0
3206866	0
3206867	0
3206868	0
3206869	0
3206870	0
3206871	0
3206872	0
3206873	0
3206874	0
3206875	0
3206876	0
3206877	0
3206878	0
3206879	0
3206880	0
3206881	0
3206882	0
3206883	0
3206884	0
3206885	0
3206886	0
3206887	0
3206888	0
3206889	0
3206890	0
3206891	0
3206892	0
3206893	0
3206894	0
3206895	0
3206896	0
3206897	0
3206898	0
3206899	0
3206900	0
3206901	0
3206902	0
3206903	0
3206904	0
3206905	0
3206906	0
3206907	0
3206908	0
3206909	0
3206910	0
3206911	0
3206912	0
3206913	0
3206914	0
3206915	0
3206916	0
3206917	0
3206918	0
3206919	0
3206920	0
3206921	0
3206922	0
3206923	0
3206924	0
3206925	0
3206926	0
3206927	0
3206928	0
3206929	0
3206930	0
3206931	0
3206932	0
3206933	0
3206934	0
3206935	0
3206936	0
3206937	0
3206938	0
3206939	0
3206940	0
3206941	0
3206942	0
3206943	0
3206944	0
3206945	0
3206946	0
3206947	0
3206948	0
3206949	0
3206950	0
3206951	0
3206952	0
3206953	0
3206954	0
3206955	0
3206956	0
3206957	0
3206958	0
3206959	0
3206960	0
3206961	0
3206962	0
3206963	0
3206964	0
3206965	0
3206966	0
3206967	0
3206968	0
3206969	0
3206970	0
3206971	0
3206972	0
3206973	0
3206974	0
3206975	0
3206976	0
3206977	0
3206978	0
3206979	0
3206980	0
3206981	0
3206982	0
3206983	0
3206984	0
3206985	0
3206986	0
3206987	0
3206988	0
3206989	0
3206990	0
3206991	0
3206992	0
3206993	0
3206994	0
3206995	0
3206996	0
3206997	0
3206998	0
3206999	0
3207000	0
